"관리기관명",소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
"서울특별시 마포구청",서울특별시 마포구 서울연희유치원,서울특별시 마포구 염리동23-43,생활방범,1,200,360도전방면,30,2017-12,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 새현대유치원,서울특별시 마포구 도화동1-402,생활방범,1,200,360도전방면,30,2017-12,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 진선미어린이집,서울특별시 마포구 마포동 224,생활방범,1,200,360도전방면,30,2017-12,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 마포대로11나길 9,서울특별시 마포구 염리동 27-100,생활방범,1,130,360도전방면,30,2017-11,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 현석동 래미안 아파트 옆 공원,서울특별시 마포구 현석동 100,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 현석동 래미안 아파트 옆 공원,서울특별시 마포구 현석동 98,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 현석동 래미안 아파트 옆 공원,서울특별시 마포구 현석동 90,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 현석동 래미안 아파트 옆 공원,서울특별시 마포구 현석동 139,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 어울마당로58,서울특별시 마포구 서교동 408-7,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 와우산로21길20,서울특별시 마포구 서교동 358-37,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 서교동370-33,서울특별시 마포구 서교동 370-33,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 와우산로23길56,서울특별시 마포구 서교동 346-40,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 어울마당로112,서울특별시 마포구 서교동 345-14,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 어울마당로 146-1,서울특별시 마포구 서교동 331-1,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 불광천 성미다리 인근,서울특별시 마포구 불광천 성미다리 인근,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 불광천 홈플러스 진입로,서울특별시 마포구 불광천 홈플러스 진입로,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 뒤뜰어린이공원,서울특별시 마포구 성산동 588-8,생활방범,1,200,360도전방면,30,2017-07,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 성산근린공원,서울특별시 마포구 월드컵북로 15안길 맞은편 음수대옆,생활방범,1,200,360도전방면,30,2017-07,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 토정어린이공원,서울특별시 마포구 용강동 63-1,생활방범,1,200,360도전방면,30,2017-07,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 은행나무어린이공원,서울특별시 마포구 연남동 250-1,생활방범,1,200,360도전방면,30,2017-07,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 와우산근린공원 서부수도사업소 배수지앞),서울특별시 마포구 와우산로30길 31,생활방범,1,200,360도전방면,30,2017-07,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 와우근린공원 공민왕 사당,서울특별시 마포구 독막로21길 13,생활방범,1,200,360도전방면,30,2017-07,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 와우근린공원(와우정 옆)),서울특별시 마포구 창전동 42-15,생활방범,1,200,360도전방면,30,2017-07,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 합정2구역 공공부지(공원),서울특별시 마포구 합정동 385-1,생활방범,1,200,360도전방면,30,2017-07,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 마포대로14길 24,서울특별시 마포구 공덕동 119-41,생활방범,5,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 마포대로18길 38,서울특별시 마포구 아현동 422-16,생활방범,2,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 만리재옛4길 26,서울특별시 마포구 공덕동 111-206,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 환일2길 7,서울특별시 마포구 아현동 763-15,생활방범,2,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 숭문16길 47,서울특별시 마포구 아현동 679-7,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 환일7안길 4앞,서울특별시 마포구 아현동 392-144,생활방범,3,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 효창목2길 23,서울특별시 마포구 공덕동 111-91,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 만리재로14길 15,서울특별시 마포구 공덕동 4-124,생활방범,2,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 마포대로14가길 4-13,서울특별시 마포구 공덕동 105-226,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 신촌로28나길 15,서울특별시 마포구 아현동 655-11,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 신촌로28마길 21,서울특별시 마포구 아현동 661-5,생활방범,5,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 마포대로11길 73,서울특별시 마포구 마포대로11길 73 (공덕현대A 앞 3거리),생활방범,4,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 아현동 341-2,서울특별시 마포구 아현동 341-2,생활방범,5,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 마포대로11길 50,서울특별시 마포구 공덕동 470-2,생활방범,4,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 삼개로5안길 14,서울특별시 마포구 도화동 214-1,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 마포대로4가길 54,서울특별시 마포구 마포동 302,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 마포대로4나길 68,서울특별시 마포구 마포동 340-1,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 마포대로4길 120-39,서울특별시 마포구 마포동 293-9,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 새창로8길 현대1차아파트 107동 앞,서울특별시 마포구 새창로8길 현대1차아파트 107동 앞,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 대흥로4길 22,서울특별시 마포구 용강동 494-109,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 토정로35길 12,서울특별시 마포구 용강동 39-1,생활방범,3,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 토정로32길 11,서울특별시 마포구 토정동 3-17,생활방범,5,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 독막로42길 7,서울특별시 마포구 염리동 173-3,생활방범,2,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 토정로 305,서울특별시 마포구 용강동 43-6,생활방범,2,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 백범로20길 10-10,서울특별시 마포구 대흥동 241-12,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 대흥로 80-5,서울특별시 마포구 대흥동 252-1,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 서강로20길 10,서울특별시 마포구 노고산동 106-8,생활방범,5,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 백범로16길 1-5,서울특별시 마포구 대흥동 225-1,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 백범로 88,서울특별시 마포구 대흥동 276-1,생활방범,3,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 고산14길 15,서울특별시 마포구 대흥동 18-74,생활방범,4,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 백범로25길 34,서울특별시 마포구 염리동 128-2,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 백범로24길 5,서울특별시 마포구 염리동 157-16,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 마포대로11다길 3,서울특별시 마포구 염리동 27-57,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 백범로 127,서울특별시 마포구 염리동 142-9,생활방범,2,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 신수로2길 6,서울특별시 마포구 현석동 223,생활방범,4,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구  대흥로 11,서울특별시 마포구 현석동 114-1,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 동교로51길 77-11,서울특별시 마포구 연남동 241-13,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 독막로32길 13,서울특별시 마포구 신수동 47-2,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 광성로4길 15,서울특별시 마포구 신수동 89-44,생활방범,5,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 독막로32안길 14,서울특별시 마포구 신수동 184-2,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 숭문길 28,서울특별시 마포구 염리동 147-19,생활방범,4,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 백범로25길 82-3,서울특별시 마포구 염리동 48-3,생활방범,3,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 상암-수색간 보행자 터널 입구,서울특별시 마포구 상암동 2-304,생활방범,4,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 독막로22길 1-15,서울특별시 마포구 창전동 321-2,생활방범,3,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 토정로11길 43,서울특별시 마포구 상수동 353-10,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 와우산로1길 21,서울특별시 마포구 상수동 338-1,생활방범,4,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 토정로 144,서울특별시 마포구 상수동 281-1,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 와우산로22길 42,서울특별시 마포구 상수동 86-1,생활방범,3,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 서강로5길 39,서울특별시 마포구 창전동 26-8,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 와우산로11길 16,서울특별시 마포구 상수동 93-5,생활방범,4,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 잔다리로9길 3,서울특별시 마포구 서교동 469-6,생활방범,3,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 홍익로2길 27-9,서울특별시 마포구 서교동 346-9,생활방범,2,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 신촌로12나길 29,서울특별시 마포구 노고산동 54-92,생활방범,2,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 월드컵북로2길 65,서울특별시 마포구 동교동 157-1,생활방범,5,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 잔다리로 17,서울특별시 마포구 서교동 364-24,생활방범,5,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 월드컵북로5가길 34,서울특별시 마포구 서교동 446-46,생활방범,2,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 와우산로70,서울특별시 마포구 서교동 361-12,생활방범,4,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 홍익로3길 20,서울특별시 마포구 서교동 369-44,생활방범,4,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 포은로2길 21,서울특별시 마포구 합정동 434-31,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 포은로2가길 14,서울특별시 마포구 합정동 437-22,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 양화로1길 38,서울특별시 마포구 합정동 389-16,생활방범,5,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 월드컵로1길 21,서울특별시 마포구 합정동 383-23,생활방범,5,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 월드컵로3길 76,서울특별시 마포구 합정동 395-3,생활방범,5,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 성지길 49,서울특별시 마포구 합정동 370-26,생활방범,2,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 어울마당로3길 14,서울특별시 마포구 합정동 354-10,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 망원로6길 3,서울특별시 마포구 망원동 415-61,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 망원역 2번출구,서울특별시 마포구 망원동 377-3,생활방범,5,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 월드컵로17길 25-10,서울특별시 마포구 망원동 57-81,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 잔다리로42 배영유치원,서울특별시 마포구 서교동 372-3,생활방범,1,200,360도전방면,30,2017-12,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 동교로 29-6,서울특별시 마포구 망원동 394-122,생활방범,3,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 희우정로10길 29 앞,서울특별시 마포구 망원1동 394-86,생활방범,4,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 망원로 16,서울특별시 마포구 망원1동 454-1,생활방범,5,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 마포구청역 6번 출구,서울특별시 마포구 망원동 472-1,생활방범,4,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 망원로1길 10,서울특별시 마포구 망원동 419-7,생활방범,4,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 망원로11길 29,서울특별시 마포구 망원동 479-91,생활방범,5,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 방울내로1길 41-14,서울특별시 마포구 망원동 512,생활방범,3,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 망원로7길 31-14,서울특별시 마포구 망원동 425-33,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 동교로51안길 17,서울특별시 마포구 연남동 223-17,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 동교로51안길 17,서울특별시 마포구 연남동 223-17,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 동교로51안길 17,서울특별시 마포구 연남동 223-17,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 연남로1길 11,서울특별시 마포구 연남동 567-34,생활방범,3,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 연남로3길 10,서울특별시 마포구 연남동 515-12,생활방범,3,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 동교로38길 12,서울특별시 마포구 연남동 260-2,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 연남로1길 60,서울특별시 마포구 연남동 565-5,생활방범,5,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 성미산로27길 63,서울특별시 마포구 연남동 455-3,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 연남로7길 14,서울특별시 마포구 연남동 366-22,생활방범,4,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 성미산로 30-5,서울특별시 마포구 성산동 642-7,생활방범,2,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 월드컵북로 78,서울특별시 마포구 성산동 209-1,생활방범,3,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 성미산로1길 40,서울특별시 마포구 성산동 258-22,생활방범,5,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 월드컵로30다길 1,서울특별시 마포구 성산동 214-44,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 월드컵로30나길 33,서울특별시 마포구 성산동 217-8,생활방범,2,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 성미산로15길 25-1,서울특별시 마포구 성산동 620-6,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 성암로9안길 19-3,서울특별시 마포구 중동 80-1,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 성암로9안길 8-10,서울특별시 마포구 중동 58-9,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 모래내로 87,서울특별시 마포구 성산동 99-1,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 모래내로5길 9,서울특별시 마포구 성산동 181-4,생활방범,4,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 홍제천(마포구청 연결로),서울특별시 마포구 성산동 350-2,생활방범,3,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 성암로 133,서울특별시 마포구 중동 58-39,생활방범,3,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 월드컵터널-무장애길 산책로,서울특별시 마포구 성산동 산53,생활방범,2,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 구룡길 19,서울특별시 마포구 상암동 1734,생활방범,5,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 환일1길 16,서울특별시 마포구 아현동 708-7,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 월드컵북로44길 33,서울특별시 마포구 상암동 33-1,생활방범,5,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 월드컵북로42라길 19,서울특별시 마포구 상암동 2-151,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 월드컵북로42가길 6,서울특별시 마포구 상암동 1533,생활방범,3,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 월드컵북로45길 15,서울특별시 마포구 상암동 28-49,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 상암동 1718-1 (상암초등학교 후문),서울특별시 마포구 상암동 1718-1 (상암초등학교 후문),생활방범,2,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 독막로 145 (아이빛어린이집),서울특별시 마포구 독막로 145 (아이빛어린이집),생활방범,3,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 상암동 부엉이근린공원 상암동 1735,서울특별시 마포구 상암동 부엉이근린공원 상암동 1735,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 상암동  부엉이근린공원 상암동 1735,서울특별시 마포구 상암동 부엉이근린공원 상암동 1735,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 토정로 319,서울특별시 마포구 용강동 40-2,생활방범,5,200,360도전방면,30,2017-12,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 홍익로 25,서울특별시 마포구 서교동 356-1,생활방범,4,200,360도전방면,30,2017-12,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 홍익로 18,서울특별시 마포구 서교동 345-9,생활방범,4,200,360도전방면,30,2017-12,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 월드컵북로2길 65,서울특별시 마포구 동교동 157-1,생활방범,3,200,360도전방면,30,2017-12,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 와우산로21길 19-3,서울특별시 마포구 서교동 359,생활방범,3,200,360도전방면,30,2017-12,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 만리재옛길 68-4,서울특별시 마포구 공덕동 21-6,생활방범,4,200,360도전방면,30,2017-12,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 만리재로10안길 7,서울특별시 마포구 공덕동 12-29,생활방범,5,200,360도전방면,30,2017-12,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 신수로 52 (신수중 정문 앞),서울특별시 마포구 신수동 371-19,생활방범,3,200,360도전방면,30,2017-12,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 월드컵로21길 47,서울특별시 마포구 망원동 57-147,생활방범,4,200,360도전방면,30,2017-12,02-3153-8433,99.999999,999.999999,2017-04-25
